WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;building;building:material;access:roof;addr:street;addr:housenumber;roof:material;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1231605 41.3726254,2.12319 41.3725992,2.1231968 41.3725881,2.1232055 41.3725797,2.123233 41.3726002,2.1232799 41.3725559,2.1232498 41.3725371,2.1232764 41.3725114,2.1233832 41.3726012,2.1232638 41.3727119,2.1231605 41.3726254)));;;;;;;-1;0;-1;;;805350235;yes;;;;;;186;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1233379 41.3723177,2.1234066 41.3722439,2.1236021 41.3723521,2.1235986 41.3723979,2.1235614 41.3724311,2.1234712 41.3723501,2.123434 41.37239,2.123394 41.3723681,2.1233856 41.3723604,2.1233924 41.3723501,2.1233721 41.3723322,2.1233609 41.3723377,2.1233443 41.3723224,2.1233379 41.3723177)));;;;;;;-1;0;-1;;;805350236;yes;;;;;;206;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1234269 41.3723946,2.123434 41.37239,2.1234712 41.3723501,2.1235614 41.3724311,2.1235181 41.372473,2.1234269 41.3723946)));;;;;;;-1;0;-1;;;805350237;yes;;;;;;68;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1233738 41.3724305,2.1234269 41.3723946,2.1235181 41.372473,2.1234729 41.3725161,2.1233895 41.372444,2.1233738 41.3724305)));;;;;;;-1;0;-1;;;805350238;yes;;;;;;72;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1233384 41.3724769,2.1233895 41.372444,2.1234729 41.3725161,2.1234287 41.3725593,2.1233906 41.3725261,2.123403 41.3725174,2.123396 41.3725115,2.1233827 41.3725201,2.1233384 41.3724769)));;;;;;;-1;0;-1;;;805350239;yes;;;;;;65;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1232536 41.3722552,2.123273 41.3722353,2.1232898 41.3722465,2.1232951 41.3722379,2.1232783 41.3722286,2.1233137 41.3721928,2.123373 41.3722273,2.1233262 41.3723062,2.1232536 41.3722552)));;;;;;;-1;0;-1;;;805350240;yes;;;;;;63;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1233262 41.3723062,2.123373 41.3722273,2.1234066 41.3722439,2.1233379 41.3723177,2.1233313 41.3723137,2.1233262 41.3723062)));;;;;;;-1;0;-1;;;805350241;yes;;;;;;24;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1232013 41.3722147,2.1232553 41.3721609,2.1233137 41.3721928,2.1232783 41.3722286,2.123273 41.3722353,2.1232536 41.3722552,2.1232491 41.372252,2.1232351 41.3722411,2.1232013 41.3722147)));;;;;;;-1;0;-1;;;805350242;yes;;;;;;49;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1231093 41.3722193,2.1231362 41.3721912,2.1231969 41.3721277,2.1232553 41.3721609,2.1232013 41.3722147,2.1232351 41.3722411,2.1231898 41.3722831,2.1231712 41.3722671,2.1231765 41.3722631,2.1231394 41.3722346,2.1231341 41.3722386,2.1231093 41.3722193)));;;;;;;-1;0;-1;;;805350243;yes;;;;;;98;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1230589 41.3721828,2.1230778 41.3721636,2.1231429 41.3720985,2.1231969 41.3721277,2.1231362 41.3721912,2.1231102 41.3721762,2.1230863 41.3722034,2.1230779 41.3721971,2.1230589 41.3721828)));;;;;;;-1;0;-1;;;805350244;yes;;;;;;59;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.122843 41.3721197,2.1228952 41.372058,2.12295 41.3720998,2.1230589 41.3721828,2.1230779 41.3721971,2.1230721 41.3722034,2.1230783 41.3722074,2.1230243 41.3722572,2.122981 41.3722226,2.1229766 41.3722286,2.1229602 41.3722156,2.1228987 41.3721669,2.122912 41.3721556,2.1229049 41.3721496,2.1228907 41.3721602,2.122843 41.3721197)));;;;;;;-1;0;-1;;;805350245;yes;;;;;;177;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1227872 41.3721835,2.122843 41.3721197,2.1228907 41.3721602,2.1228987 41.3721669,2.1229602 41.3722156,2.122912 41.3722505,2.1229854 41.372313,2.1229658 41.3723341,2.1229479 41.3723191,2.1229146 41.372291,2.1228808 41.3722624,2.1228608 41.3722455,2.1228305 41.37222,2.1227872 41.3721835)));;;;;;;-1;0;-1;;;805350246;yes;;;;;;139;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1227235 41.3722538,2.1227872 41.3721835,2.1228305 41.37222,2.1228226 41.3722266,2.1228518 41.3722525,2.1228608 41.3722455,2.1228808 41.3722624,2.1228527 41.3722896,2.1228362 41.3723056,2.1228129 41.3723282,2.1227235 41.3722538)));;;;;;;-1;0;-1;;;805350247;yes;;;;;;101;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228129 41.3723282,2.1228362 41.3723056,2.122843 41.372311,2.1228624 41.3722977,2.1228527 41.3722896,2.1228808 41.3722624,2.1229146 41.372291,2.1229049 41.372297,2.1229385 41.3723256,2.1229479 41.3723191,2.1229658 41.3723341,2.1229376 41.3723643,2.1229297 41.3723574,2.1229155 41.3723714,2.1229236 41.3723794,2.1229017 41.3724029,2.1228129 41.3723282)));;;;;;;-1;0;-1;;;805350248;yes;;;;;;90;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228952 41.372058,2.1229199 41.3720288,2.1230066 41.3720215,2.1230907 41.3720693,2.1230618 41.3720959,2.1230279 41.3721284,2.1229633 41.3720879,2.12295 41.3720998,2.1228952 41.372058)));;;;;;;-1;0;-1;;;805350249;yes;;;;;;108;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1230252 41.3721323,2.1230279 41.3721284,2.1230509 41.372139,2.1230836 41.3721064,2.1230618 41.3720959,2.1230907 41.3720693,2.1231429 41.3720985,2.1230778 41.3721636,2.1230252 41.3721323)));;;;;;;-1;0;-1;;;805350250;yes;;;;;;40;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1236095 41.3725516,2.1237382 41.3724349,2.1237722 41.3724702,2.1238563 41.3725577,2.1239877 41.3726684,2.1239582 41.3726986,2.1239743 41.3727127,2.123816 41.3728133,2.1236873 41.3727006,2.1237463 41.3726623,2.1236095 41.3725516)));;;;;;;-1;0;-1;;;805352485;yes;;;;;;624;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1236363 41.3727449,2.1236481 41.3727346,2.1236624 41.3727222,2.1236873 41.3727006,2.123816 41.3728133,2.123757 41.3728475,2.1236363 41.3727449)));;;;;;;-1;0;-1;;;805352486;yes;;;;;;100;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.123494 41.3728514,2.1235517 41.3728082,2.1236363 41.3727449,2.123757 41.3728475,2.1236019 41.3729451,2.123494 41.3728514)));;;;;;;-1;0;-1;;;805352487;yes;;;;;;244;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1233914 41.3727623,2.1234486 41.3727167,2.1235517 41.3728082,2.123494 41.3728514,2.1233914 41.3727623)));;;;;;;-1;0;-1;;;805352488;yes;;;;;;91;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1234486 41.3727167,2.1235263 41.3726362,2.1236481 41.3727346,2.1236363 41.3727449,2.1235517 41.3728082,2.1234486 41.3727167)));;;;;;;-1;0;-1;;;805352489;yes;;;;;;158;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1235263 41.3726362,2.1236095 41.3725516,2.1237463 41.3726623,2.1236873 41.3727006,2.1236685 41.3726865,2.123639 41.3727046,2.1236624 41.3727222,2.1236481 41.3727346,2.1235263 41.3726362)));;;;;;;-1;0;-1;;;805352490;yes;;;;;;172;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1237722 41.3724702,2.1238697 41.3723926,2.1239743 41.3724792,2.1239045 41.3725214,2.1238777 41.3725033,2.1238509 41.3725235,2.123875 41.3725396,2.1238563 41.3725577,2.1237722 41.3724702)));;;;;;;-1;0;-1;;;805352491;yes;;;;;;143;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1234191 41.3731625,2.1234405 41.3731565,2.1234271 41.3731394,2.1235451 41.3730901,2.1237315 41.3732541,2.1236082 41.3733568,2.1235317 41.3733024,2.1235424 41.3732954,2.1235357 41.3732893,2.1235854 41.3732511,2.123521 41.3731987,2.1234526 41.3732249,2.1234449 41.3732153,2.1234191 41.3731826,2.1234191 41.3731625)));;;;;;;-1;0;-1;;;805352492;yes;;;;;;343;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1232179 41.3732088,2.1232448 41.3731867,2.1233332 41.3731142,2.1233788 41.3731555,2.1234271 41.3731394,2.1234405 41.3731565,2.1234191 41.3731625,2.1234191 41.3731826,2.1234449 41.3732153,2.1234252 41.3732316,2.1233787 41.3732701,2.1233582 41.3732871,2.1233507 41.3732934,2.1233147 41.3732701,2.1232635 41.373237,2.1232742 41.3732289,2.1232554 41.3732199,2.1232461 41.3732269,2.1232179 41.3732088)));;;;;;;-1;0;-1;;;805352493;yes;;;;;;199;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1233787 41.3732701,2.1234252 41.3732316,2.1235317 41.3733024,2.1236082 41.3733568,2.1235585 41.373394,2.1234305 41.3733058,2.1233787 41.3732701)));;;;;;;-1;0;-1;;;805352494;yes;;;;;;121;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1231642 41.3731736,2.1232876 41.373073,2.1233332 41.3731142,2.1232448 41.3731867,2.1232112 41.3731665,2.1231857 41.3731877,2.1231642 41.3731736)));;;;;;;-1;0;-1;;;805352495;yes;;;;;;76;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1232863 41.3733497,2.1232922 41.3733446,2.1233056 41.3733328,2.1233507 41.3732934,2.1233582 41.3732871,2.1233842 41.3733074,2.1233694 41.3733195,2.1233936 41.3733366,2.1234305 41.3733058,2.1235585 41.373394,2.1234606 41.3734745,2.1234123 41.3734423,2.1234231 41.3734353,2.1234056 41.3734232,2.1233989 41.3734312,2.1233319 41.3733819,2.1233681 41.3733537,2.123348 41.3733376,2.1233118 41.3733688,2.1232863 41.3733497)));;;;;;;-1;0;-1;;;805352496;yes;;;;;;210;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1231844 41.3734322,2.1232153 41.3734072,2.1232553 41.3733748,2.1232863 41.3733497,2.1233118 41.3733688,2.1233319 41.3733819,2.1233989 41.3734312,2.1234123 41.3734423,2.1234606 41.3734745,2.1233641 41.373552,2.1232549 41.3734792,2.1231844 41.3734322)));;;;;;;-1;0;-1;;;805352497;yes;;;;;;243;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1229564 41.3731847,2.123002 41.3731404,2.1230435 41.3731665,2.1230207 41.3731877,2.1230516 41.3732058,2.1230731 41.3731857,2.1232709 41.3733108,2.1233056 41.3733328,2.1232922 41.3733446,2.1232729 41.3733316,2.1232353 41.3733618,2.1229564 41.3731847)));;;;;;;-1;0;-1;;;805352498;yes;;;;;;186;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228679 41.3732652,2.1229564 41.3731847,2.1232353 41.3733618,2.1232553 41.3733748,2.1232153 41.3734072,2.1231294 41.3733588,2.1230945 41.373397,2.1230203 41.3733542,2.1229899 41.3733366,2.123002 41.3733266,2.1229631 41.3733064,2.1229564 41.3733145,2.1228679 41.3732652)));;;;;;;-1;0;-1;;;805352499;yes;;;;;;303;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.123002 41.3731404,2.1230476 41.3730991,2.1231642 41.3731736,2.1231857 41.3731877,2.1232179 41.3732088,2.1232461 41.3732269,2.1232635 41.373237,2.1233147 41.3732701,2.1232709 41.3733108,2.1230731 41.3731857,2.1230435 41.3731665,2.123002 41.3731404)));;;;;;;-1;0;-1;;;805352500;yes;;;;;;173;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1232085 41.3735158,2.1232549 41.3734792,2.1233641 41.373552,2.1233131 41.3735933,2.1232712 41.3735622,2.1232524 41.3735483,2.12322 41.3735243,2.1232085 41.3735158)));;;;;;;-1;0;-1;;;805352501;yes;;;;;;73;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1231334 41.3736476,2.1232434 41.373558,2.1232595 41.3735701,2.1232712 41.3735622,2.1233131 41.3735933,2.1231924 41.3736919,2.1231334 41.3736476)));;;;;;;-1;0;-1;;;805352502;yes;;;;;;101;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1230824 41.3736124,2.1231259 41.3735733,2.1231541 41.3735478,2.1231696 41.3735339,2.1231897 41.373546,2.12322 41.3735243,2.1232524 41.3735483,2.1232434 41.373558,2.1231334 41.3736476,2.1230824 41.3736124)));;;;;;;-1;0;-1;;;805352503;yes;;;;;;84;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1230181 41.3735661,2.1231139 41.3734901,2.1231374 41.3734715,2.1231964 41.3735127,2.1231696 41.3735339,2.1231541 41.3735478,2.1231455 41.3735409,2.123116 41.3735651,2.1231259 41.3735733,2.1230824 41.3736124,2.1230181 41.3735661)));;;;;;;-1;0;-1;;;805352504;yes;;;;;;98;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228612 41.3734604,2.1229483 41.3733779,2.1229805 41.3733967,2.1230891 41.3734594,2.1230798 41.3734705,2.1231139 41.3734901,2.1230181 41.3735661,2.1228612 41.3734604)));;;;;;;-1;0;-1;;;805352505;yes;;;;;;219;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1227498 41.3733859,2.1228276 41.3733064,2.1229483 41.3733779,2.1228612 41.3734604,2.1227498 41.3733859)));;;;;;;-1;0;-1;;;805352506;yes;;;;;;143;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228276 41.3733064,2.1228679 41.3732652,2.1229564 41.3733145,2.1229899 41.3733366,2.1230203 41.3733542,2.1229805 41.3733967,2.1229483 41.3733779,2.1228276 41.3733064)));;;;;;;-1;0;-1;;;805352507;yes;;;;;;94;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1236846 41.373403,2.1237946 41.3733064,2.1239555 41.3734453,2.1238589 41.3735218,2.1236846 41.373403)));;;;;;;-1;0;-1;;;805354129;yes;;;;;;258;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1235854 41.3734815,2.1236846 41.373403,2.1238589 41.3735218,2.123757 41.3736003,2.12372 41.3735747,2.1235854 41.3734815)));;;;;;;-1;0;-1;;;805354130;yes;;;;;;237;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1236497 41.3736949,2.1237079 41.3736436,2.123757 41.3736003,2.1237779 41.3736148,2.1238186 41.3736431,2.1239716 41.3737492,2.1239609 41.3737996,2.1239206 41.3738781,2.1239114 41.3738718,2.1238106 41.3738037,2.1237527 41.3737645,2.1236497 41.3736949)));;;;;;;-1;0;-1;;;805354131;yes;;;;;;380;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1234328 41.3738591,2.1235087 41.3738016,2.1236084 41.3737262,2.1236497 41.3736949,2.1237527 41.3737645,2.123725 41.3737872,2.1235416 41.3739347,2.1234328 41.3738591)));;;;;;;-1;0;-1;;;805354132;yes;;;;;;309;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1235961 41.3739706,2.1236516 41.3739274,2.1236902 41.3738974,2.1237689 41.3738361,2.1238106 41.3738037,2.1239114 41.3738718,2.123698 41.3740451,2.1235961 41.3739706)));;;;;;;-1;0;-1;;;805354133;yes;;;;;;302;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.123698 41.3740451,2.1239114 41.3738718,2.1239206 41.3738781,2.1237975 41.3740773,2.1237621 41.374082,2.123698 41.3740451)));;;;;;;-1;0;-1;;;805354134;yes;;;;;;132;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1238186 41.3736431,2.1238848 41.3735889,2.124007 41.3734889,2.1240594 41.3735317,2.1240794 41.3736068,2.1239886 41.3737583,2.1239716 41.3737492,2.1238186 41.3736431)));;;;;;;-1;0;-1;;;805354135;yes;;;;;;340;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1235416 41.3739347,2.123725 41.3737872,2.1237421 41.3738022,2.1237328 41.3738091,2.1237689 41.3738361,2.1236902 41.3738974,2.1236635 41.3738808,2.1236496 41.3738924,2.1236635 41.3739039,2.1236419 41.373919,2.1236516 41.3739274,2.1235961 41.3739706,2.1235416 41.3739347)));;;;;;;-1;0;-1;;;805354136;yes;;;;;;125;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1233307 41.3736808,2.123434 41.3735987,2.1234833 41.3736323,2.1234725 41.3736404,2.1235141 41.3736693,2.1235233 41.3736612,2.1236084 41.3737262,2.1235087 41.3738016,2.1233307 41.3736808)));;;;;;;-1;0;-1;;;805354137;yes;;;;;;243;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.123434 41.3735987,2.1235326 41.373519,2.1235788 41.3735513,2.123568 41.3735594,2.1236096 41.3735918,2.1236219 41.3735837,2.1236665 41.3736162,2.1237079 41.3736436,2.1236497 41.3736949,2.1236084 41.3737262,2.1235233 41.3736612,2.123531 41.3736531,2.123491 41.3736253,2.1234833 41.3736323,2.123434 41.3735987)));;;;;;;-1;0;-1;;;805354138;yes;;;;;;234;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1235326 41.373519,2.1235854 41.3734815,2.12372 41.3735747,2.1236665 41.3736162,2.1236219 41.3735837,2.1235788 41.3735513,2.1235326 41.373519)));;;;;;;-1;0;-1;;;805354139;yes;;;;;;96;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1232999 41.3737028,2.1233307 41.3736808,2.1235087 41.3738016,2.1234328 41.3738591,2.1233046 41.3737721,2.1232999 41.3737028)));;;;;;;-1;0;-1;;;805354140;yes;;;;;;165;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.123757 41.3736003,2.1238589 41.3735218,2.1239555 41.3734453,2.124007 41.3734889,2.1238848 41.3735889,2.1238453 41.3735594,2.1237779 41.3736148,2.123757 41.3736003)));;;;;;;-1;0;-1;;;805354141;yes;;;;;;120;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1224898 41.3729679,2.1226261 41.3728418,2.1227411 41.3729042,2.122688 41.3729546,2.1226668 41.372944,2.122642 41.3729679,2.122665 41.3729772,2.1226031 41.3730352,2.1225648 41.3730143,2.1224898 41.3729679)));;;;;;;-1;0;-1;;;805355873;yes;;;;;;213;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1226692 41.3729724,2.122688 41.3729546,2.1227411 41.3729042,2.1227977 41.37294,2.1227252 41.3730064,2.1226692 41.3729724)));;;;;;;-1;0;-1;;;805355874;yes;;;;;;59;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1227182 41.3730118,2.1227252 41.3730064,2.1227977 41.37294,2.12294 41.3730241,2.122863 41.3730959,2.1228244 41.3730722,2.1228303 41.3730644,2.1228057 41.373053,2.1227999 41.3730591,2.1227182 41.3730118)));;;;;;;-1;0;-1;;;805355875;yes;;;;;;154;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1226598 41.3730679,2.1227182 41.3730118,2.1227999 41.3730591,2.1227952 41.3730652,2.1228209 41.3730792,2.1228244 41.3730722,2.122863 41.3730959,2.1227929 41.3731677,2.1227544 41.3731432,2.1227602 41.3731362,2.1227287 41.3731222,2.122724 41.3731283,2.1226773 41.3730976,2.1226913 41.3730854,2.1226598 41.3730679)));;;;;;;-1;0;-1;;;805355876;yes;;;;;;141;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1225734 41.3731563,2.1226166 41.3731143,2.1226306 41.3731222,2.12264 41.3731125,2.1226283 41.3731047,2.12264 41.3730898,2.1226692 41.3731029,2.1226773 41.3730976,2.122724 41.3731283,2.1227182 41.3731336,2.1227474 41.3731493,2.1227544 41.3731432,2.1227929 41.3731677,2.1227217 41.3732378,2.1226797 41.3732159,2.1226867 41.3732098,2.122661 41.3731931,2.1226551 41.3732019,2.1226034 41.3731731,2.1225734 41.3731563)));;;;;;;-1;0;-1;;;805355877;yes;;;;;;146;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1225104 41.3732159,2.1225419 41.3731844,2.1225734 41.3732037,2.1226034 41.3731731,2.1226551 41.3732019,2.1226797 41.3732159,2.1227217 41.3732378,2.1226458 41.3733105,2.1225104 41.3732159)));;;;;;;-1;0;-1;;;805355878;yes;;;;;;130;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1223341 41.3730915,2.1223619 41.3730641,2.1223839 41.3730424,2.1224683 41.3729592,2.1224898 41.3729679,2.1225648 41.3730143,2.122509 41.3730695,2.1224733 41.3731048,2.1224511 41.3731269,2.122424 41.3731537,2.1223341 41.3730915)));;;;;;;-1;0;-1;;;805355879;yes;;;;;;194;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.122424 41.3731537,2.1224511 41.3731269,2.122459 41.3731327,2.1224824 41.3731108,2.1224733 41.3731048,2.122509 41.3730695,2.1225571 41.3730994,2.1226178 41.3730425,2.1226598 41.3730679,2.12264 41.3730898,2.1226283 41.3731047,2.1226166 41.3731143,2.1225734 41.3731563,2.1225617 41.3731642,2.1225524 41.3731581,2.1225326 41.3731774,2.1225419 41.3731844,2.1225104 41.3732159,2.122424 41.3731537)));;;;;;;-1;0;-1;;;805355880;yes;;;;;;154;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1222278 41.373017,2.1222489 41.3729978,2.122257 41.3730021,2.1222815 41.3729785,2.1222722 41.3729732,2.1223096 41.3729391,2.1224006 41.3729934,2.1224228 41.372968,2.1223854 41.3729487,2.1224111 41.3729242,2.1224683 41.3729592,2.1223839 41.3730424,2.1223738 41.3730363,2.1223528 41.3730582,2.1223619 41.3730641,2.1223341 41.3730915,2.1222278 41.373017)));;;;;;;-1;0;-1;;;805355881;yes;;;;;;160;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.122173 41.3729785,2.12225 41.3728996,2.1223142 41.3729329,2.1223096 41.3729391,2.1222722 41.3729732,2.1222617 41.372982,2.1222407 41.3729645,2.1222325 41.3729724,2.1222559 41.372989,2.1222489 41.3729978,2.1222278 41.373017,2.122173 41.3729785)));;;;;;;-1;0;-1;;;805355882;yes;;;;;;70;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1221823 41.3728576,2.1222185 41.3728103,2.1223551 41.3728935,2.1223142 41.3729329,2.12225 41.3728996,2.1221823 41.3728576)));;;;;;;-1;0;-1;;;805355883;yes;;;;;;85;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1221111 41.3729373,2.1221823 41.3728576,2.12225 41.3728996,2.122173 41.3729785,2.1221111 41.3729373)));;;;;;;-1;0;-1;;;805355884;yes;;;;;;76;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1222185 41.3728103,2.1222582 41.3727682,2.1223065 41.3727958,2.1223212 41.3728041,2.1223026 41.3728243,2.1223259 41.3728366,2.1223434 41.3728199,2.1224059 41.3728555,2.1224158 41.3728611,2.1223703 41.3729014,2.1223551 41.3728935,2.1222185 41.3728103)));;;;;;;-1;0;-1;;;805355885;yes;;;;;;90;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1222582 41.3727682,2.1222991 41.3727227,2.1223755 41.3727673,2.1224017 41.3727825,2.1224355 41.3728022,2.1224508 41.3728112,2.1224059 41.3728555,2.1223434 41.3728199,2.1223528 41.3728129,2.1223142 41.3727884,2.1223065 41.3727958,2.1222582 41.3727682)));;;;;;;-1;0;-1;;;805355886;yes;;;;;;93;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1222991 41.3727227,2.1223142 41.3727122,2.1223913 41.3727043,2.122424 41.3727235,2.1223755 41.3727673,2.1222991 41.3727227)));;;;;;;-1;0;-1;;;805355887;yes;;;;;;40;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1223755 41.3727673,2.122424 41.3727235,2.1225115 41.3727717,2.1224625 41.3728182,2.1224508 41.3728112,2.1224355 41.3728022,2.1224473 41.372791,2.1224135 41.3727717,2.1224017 41.3727825,2.1223755 41.3727673)));;;;;;;-1;0;-1;;;805355888;yes;;;;;;53;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228396 41.3727147,2.1229629 41.3725933,2.1230122 41.3726315,2.1229305 41.3727111,2.1228935 41.3727471,2.1228396 41.3727147)));;;;;;;-1;0;-1;;;805359649;yes;;;;;;97;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1227349 41.3728095,2.1228396 41.3727147,2.1228935 41.3727471,2.1227919 41.3728453,2.1227349 41.3728095)));;;;;;;-1;0;-1;;;805359650;yes;;;;;;82;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1229305 41.3727111,2.1230122 41.3726315,2.1230707 41.3726789,2.1229959 41.3727558,2.1229875 41.3727644,2.1229305 41.3727111)));;;;;;;-1;0;-1;;;805359651;yes;;;;;;83;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1229959 41.3727558,2.1230707 41.3726789,2.1231955 41.3727841,2.1231323 41.3728372,2.1230329 41.3727779,2.1229959 41.3727558)));;;;;;;-1;0;-1;;;805359652;yes;;;;;;139;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1227919 41.3728453,2.1228935 41.3727471,2.1229105 41.3727528,2.1228982 41.3727632,2.122909 41.3727702,2.1229197 41.3727621,2.1229351 41.372776,2.1229259 41.3727829,2.122949 41.3727945,2.122944 41.3727995,2.1229006 41.3728433,2.1228597 41.3728846,2.1227919 41.3728453)));;;;;;;-1;0;-1;;;805359653;yes;;;;;;92;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1228597 41.3728846,2.1229006 41.3728433,2.123043 41.3729251,2.1230368 41.3729343,2.1229552 41.3729401,2.1228597 41.3728846)));;;;;;;-1;0;-1;;;805359654;yes;;;;;;75;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1229006 41.3728433,2.122944 41.3727995,2.1229868 41.3728233,2.1230907 41.3728812,2.123043 41.3729251,2.1229006 41.3728433)));;;;;;;-1;0;-1;;;805359655;yes;;;;;;94;DIS_2;Districte II;BAR_04;La Torrassa
MULTIPOLYGON (((2.1229868 41.3728233,2.1230329 41.3727779,2.1231323 41.3728372,2.1230907 41.3728812,2.1229868 41.3728233)));;;;;;;-1;0;-1;;;805359656;yes;;;;;;66;DIS_2;Districte II;BAR_04;La Torrassa
