WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1004978 41.365444,2.1005683 41.3653025,2.1006608 41.3653285,2.1006369 41.3653764,2.100707 41.3653961,2.1007316 41.3653466,2.1008222 41.365372,2.1007482 41.3655205,2.1006545 41.3654942,2.1006829 41.3654371,2.100614 41.3654178,2.1005883 41.3654694,2.1004978 41.365444)));;;;;;;-1;0;-1;;;556539528;;yes;;;;;313;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1002423 41.3659615,2.1003128 41.36582,2.1004053 41.365846,2.1003814 41.3658939,2.1004515 41.3659136,2.1004761 41.3658641,2.1005667 41.3658895,2.1004927 41.366038,2.100399 41.3660117,2.1004274 41.3659546,2.1003585 41.3659353,2.1003328 41.3659869,2.1002423 41.3659615)));;;;;;;-1;0;-1;;;556539529;;yes;;;;;313;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1003761 41.3656989,2.1004466 41.3655574,2.1005391 41.3655834,2.1005152 41.3656313,2.1005853 41.365651,2.1006099 41.3656015,2.1007005 41.3656269,2.1006265 41.3657754,2.1005328 41.3657491,2.1005612 41.365692,2.1004923 41.3656727,2.1004666 41.3657243,2.1003761 41.3656989)));;;;;;;-1;0;-1;;;556539530;;yes;;;;;313;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1009012 41.3657088,2.1009717 41.3655673,2.1010642 41.3655933,2.1010403 41.3656412,2.1011104 41.3656609,2.101135 41.3656114,2.1012256 41.3656368,2.1011516 41.3657853,2.1010579 41.365759,2.1010863 41.3657019,2.1010174 41.3656826,2.1009917 41.3657342,2.1009012 41.3657088)));;;;;;;-1;0;-1;;;556539531;;yes;;;;;313;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1007769 41.3659717,2.1008474 41.3658302,2.1009399 41.3658562,2.100916 41.3659041,2.1009861 41.3659238,2.1010107 41.3658743,2.1011013 41.3658997,2.1010273 41.3660482,2.1009336 41.3660219,2.100962 41.3659648,2.1008931 41.3659455,2.1008674 41.3659971,2.1007769 41.3659717)));;;;;;;-1;0;-1;;;556539532;;yes;;;;;313;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1006451 41.3662303,2.1007156 41.3660888,2.1008081 41.3661148,2.1007842 41.3661627,2.1008543 41.3661824,2.1008789 41.3661329,2.1009695 41.3661583,2.1008955 41.3663068,2.1008018 41.3662805,2.1008138 41.3662563,2.1008302 41.3662234,2.1007613 41.3662041,2.1007356 41.3662557,2.1006451 41.3662303)));;;;;;;-1;0;-1;;;556539533;;yes;;;;;313;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.1010314 41.365461,2.1011019 41.3653195,2.1011944 41.3653455,2.1011705 41.3653934,2.1012406 41.3654131,2.1012652 41.3653636,2.1013558 41.365389,2.1012818 41.3655375,2.1011881 41.3655112,2.1012165 41.3654541,2.1011476 41.3654348,2.1011219 41.3654864,2.1010314 41.365461)));;;;;;;-1;0;-1;;;556539534;;yes;;;;;313;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.0994356 41.365745,2.0994763 41.365597,2.099573 41.3656121,2.0995592 41.3656621,2.0996325 41.3656735,2.0996467 41.3656218,2.0997414 41.3656364,2.0996987 41.3657917,2.0996007 41.3657765,2.0996171 41.3657168,2.0995451 41.3657057,2.0995302 41.3657596,2.0994356 41.365745)));;;;;;;-1;0;-1;;;556539535;;apartments;;;;;313;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.0987537 41.3654328,2.0987676 41.3653663,2.0987827 41.3652947,2.0988768 41.3653058,2.0988649 41.3653603,2.0989328 41.3653688,2.0989445 41.3653139,2.0990369 41.3653249,2.0990065 41.3654676,2.0989147 41.3654551,2.0989256 41.3654032,2.0988574 41.365395,2.098847 41.3654458,2.0987537 41.3654328)));;;;;;;-1;0;-1;;;556539537;;apartments;;;Avinguda de Can Serra;;271;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON (((2.0975983 41.3655118,2.0976286 41.3653624,2.0977262 41.3653736,2.0977159 41.3654242,2.0977899 41.3654327,2.0978005 41.3653804,2.0978961 41.3653914,2.0978643 41.3655481,2.0977654 41.3655368,2.0977775 41.3654765,2.0977048 41.3654682,2.0976938 41.3655227,2.0975983 41.3655118)));;;;;;;-1;0;-1;;;556539539;;apartments;;;;;313;DIS_5;Districte V;BAR_09;Can Serra
