WKT;id;description;name;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON Z (((2.097389 41.366098 0,2.097833 41.366318 0,2.097817 41.366348 0,2.097713 41.36634 0,2.097693 41.366305 0,2.097647 41.36629 0,2.097596 41.366299 0,2.097546 41.366233 0,2.097357 41.366231 0,2.097389 41.366098 0)),((2.09733 41.365371 0,2.097562 41.365401 0,2.097619 41.365504 0,2.097621 41.365531 0,2.09791 41.365566 0,2.097931 41.365586 0,2.09804 41.365792 0,2.098059 41.365803 0,2.098159 41.365879 0,2.098197 41.365854 0,2.098333 41.365958 0,2.09832 41.365975 0,2.0983 41.36601 0,2.098349 41.366042 0,2.098333 41.366093 0,2.098495 41.36612 0,2.098503 41.366128 0,2.098514 41.366129 0,2.098533 41.36614 0,2.098207 41.366426 0,2.09772 41.366196 0,2.097701 41.366208 0,2.09758 41.366134 0,2.097446 41.366061 0,2.097295 41.365942 0,2.097228 41.36582 0,2.097219 41.365699 0,2.097256 41.365546 0,2.09733 41.365371 0)));5015;;Granollers (entre ctra.d'Esplugues 14 i av.Can Serra 82-B), talús del c.de;6725;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.103496 41.366376 0,2.103702 41.366485 0,2.103648 41.366718 0,2.103612 41.366722 0,2.103383 41.366613 0,2.103438 41.366546 0,2.103374 41.366513 0,2.103496 41.366376 0));5040;;Isabel la Catòlica 27-33, jardins de l'av.;654;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON Z (((2.103325 41.367479 0,2.103372 41.367485 0,2.103397 41.367549 0,2.103359 41.367686 0,2.103281 41.367676 0,2.103325 41.367479 0)),((2.103603 41.367182 0,2.103528 41.367508 0,2.103457 41.367488 0,2.10339 41.367344 0,2.103438 41.367184 0,2.103603 41.367182 0)));5041;;Isabel la Catòlica 37-39, parterres de l'av.;575;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.104158 41.36504 0,2.104187 41.365055 0,2.103986 41.365925 0,2.103696 41.367203 0,2.103458 41.36824 0,2.103411 41.368235 0,2.103577 41.367507 0,2.1036 41.367403 0,2.103609 41.367357 0,2.103623 41.367282 0,2.103633 41.367237 0,2.10365 41.36721 0,2.103655 41.367199 0,2.103913 41.366089 0,2.104098 41.365311 0,2.104158 41.36504 0));5039;;Isabel la Catòlica, mitjana i illetes de l'av.;1189;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.099278 41.36598 0,2.100108 41.366252 0,2.100796 41.366378 0,2.100866 41.366704 0,2.100639 41.36698 0,2.100453 41.366921 0,2.10047 41.36676 0,2.100478 41.36673 0,2.100463 41.366686 0,2.099508 41.366489 0,2.099236 41.366441 0,2.099118 41.366318 0,2.099085 41.366125 0,2.099171 41.366016 0,2.099278 41.36598 0));5037;;La Carpa, parc de;6887;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON Z (((2.102619 41.366829 0,2.102687 41.366878 0,2.102709 41.366945 0,2.10272 41.366985 0,2.10283 41.367055 0,2.102847 41.367038 0,2.102928 41.367066 0,2.102993 41.367085 0,2.103015 41.36706 0,2.103046 41.367076 0,2.103089 41.367031 0,2.103302 41.367141 0,2.103298 41.367172 0,2.102571 41.36706 0,2.102521 41.367032 0,2.102492 41.366975 0,2.102619 41.366829 0)),((2.102859 41.365995 0,2.103201 41.366101 0,2.102428 41.366956 0,2.102313 41.366897 0,2.10268 41.366491 0,2.102767 41.366533 0,2.102839 41.366457 0,2.102812 41.366442 0,2.103028 41.366201 0,2.103083 41.366191 0,2.102809 41.366048 0,2.102859 41.365995 0)));5030;;Molí, c.del  (zona c.Peñíscola - c.Molí  - av.Can Serra);1887;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.101357 41.365475 0,2.102181 41.365892 0,2.102194 41.365988 0,2.101278 41.365519 0,2.101357 41.365475 0));5028;;Peníscola (lateral IES Torres i Bages), c.de;702;DIS_5;Districte V;BAR_09;Can Serra
MULTIPOLYGON Z (((2.102224 41.36555 0,2.102301 41.365596 0,2.102367 41.365637 0,2.102767 41.365839 0,2.102748 41.365861 0,2.10234 41.365656 0,2.102303 41.365632 0,2.10221 41.365567 0,2.102224 41.36555 0)),((2.103017 41.365427 0,2.103389 41.365444 0,2.10333 41.365506 0,2.103027 41.365495 0,2.102955 41.365594 0,2.103082 41.365597 0,2.103021 41.365662 0,2.102925 41.365661 0,2.102926 41.365588 0,2.102785 41.365587 0,2.102784 41.365649 0,2.102628 41.365648 0,2.10258 41.36559 0,2.10274 41.36559 0,2.102734 41.365509 0,2.102479 41.365518 0,2.102476 41.365448 0,2.102894 41.365436 0,2.102893 41.3655 0,2.102978 41.365501 0,2.103017 41.365427 0)));5029;;Peníscola, enjardinaments del c.de;1028;DIS_5;Districte V;BAR_09;Can Serra
POLYGON Z ((2.116577 41.369263 0,2.116582 41.369329 0,2.116436 41.369325 0,2.116446 41.369308 0,2.116503 41.369271 0,2.116577 41.369263 0));2014;;Blas Infante, rotonda i voltants de la pl.de;64;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.109158 41.366707 0,2.10939 41.366799 0,2.109786 41.366746 0,2.110196 41.366925 0,2.110236 41.367049 0,2.110387 41.367107 0,2.111038 41.367374 0,2.110822 41.367656 0,2.110529 41.368061 0,2.110407 41.36819 0,2.109158 41.368189 0,2.108367 41.367842 0,2.108685 41.367412 0,2.109029 41.367548 0,2.109055 41.367427 0,2.10877 41.367308 0,2.109173 41.366754 0,2.109136 41.366739 0,2.109158 41.366707 0));4019;;Blocs Florida 1-16 (c.Illes Canàries - c.Mimoses - av.Catalunya), jardins dels;23675;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.110367 41.36845 0,2.111246 41.368471 0,2.111314 41.368532 0,2.111379 41.368586 0,2.111228 41.368724 0,2.110946 41.368772 0,2.110599 41.368581 0,2.110246 41.36857 0,2.110247 41.368478 0,2.110367 41.36845 0));4020;;Blocs Florida 17-20 (c.Primavera - av.Catalunya - c.dels Pins), jardins dels;2010;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.109083 41.368253 0,2.111545 41.368289 0,2.113577 41.368329 0,2.113478 41.368496 0,2.111559 41.368454 0,2.111464 41.368393 0,2.109012 41.368366 0,2.109083 41.368253 0));4018;;Catalunya (c.Ceravalls - av.Torrent Gornal), mitjana de l'av.;5632;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.107953 41.368198 0,2.108637 41.36823 0,2.108631 41.368438 0,2.108027 41.368434 0,2.107872 41.368585 0,2.106659 41.368588 0,2.106546 41.368401 0,2.107953 41.368198 0));4017;;Catalunya (c.Teide - c.Ceravalls), jardí de l'av.;5053;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.116363 41.368282 0,2.116436 41.368432 0,2.115909 41.368475 0,2.115442 41.368496 0,2.115426 41.368349 0,2.116363 41.368282 0));4029;;Catalunya (davant de 2-4), espai enjardinat de l'av.de;1401;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.1063 41.365462 0,2.107292 41.365726 0,2.107927 41.366058 0,2.108932 41.36601 0,2.108956 41.36602 0,2.108951 41.366049 0,2.108836 41.36615 0,2.108817 41.366166 0,2.108776 41.366199 0,2.108708 41.366251 0,2.10863 41.366294 0,2.108544 41.366326 0,2.108273 41.366414 0,2.10825 41.366402 0,2.108111 41.366395 0,2.107769 41.366596 0,2.107766 41.366606 0,2.107735 41.366624 0,2.107716 41.366621 0,2.107661 41.366653 0,2.107584 41.366767 0,2.107464 41.366899 0,2.107336 41.366981 0,2.107188 41.366982 0,2.107037 41.367045 0,2.106886 41.367077 0,2.106857 41.367059 0,2.106398 41.366754 0,2.106222 41.366636 0,2.106092 41.366551 0,2.105368 41.366552 0,2.105413 41.366358 0,2.10572 41.366083 0,2.105874 41.365976 0,2.1063 41.365462 0));E008;;Cementiri (c.Menéndez Pidal);25374;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.104091 41.369999 0,2.104108 41.370005 0,2.10461 41.370164 0,2.104586 41.370216 0,2.104158 41.370079 0,2.104138 41.370067 0,2.104119 41.370051 0,2.1041 41.370025 0,2.104091 41.369999 0));4030;;Clavells, parterre del c.dels;266;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.10332 41.369607 0,2.103427 41.369757 0,2.103528 41.369882 0,2.103678 41.370042 0,2.103867 41.370257 0,2.104163 41.370606 0,2.104456 41.370948 0,2.104594 41.370936 0,2.104715 41.370955 0,2.104833 41.370993 0,2.104904 41.371054 0,2.104939 41.371086 0,2.104555 41.371306 0,2.104306 41.371016 0,2.104012 41.370667 0,2.104073 41.370633 0,2.103963 41.370503 0,2.103716 41.370211 0,2.103465 41.369928 0,2.103283 41.369634 0,2.10332 41.369607 0));5012;;Eivissa i zones annexes, pl.;2818;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.103299 41.368967 0,2.103348 41.369023 0,2.103342 41.369093 0,2.103314 41.36913 0,2.103266 41.369159 0,2.103299 41.368967 0));5046;;Electricitat i mitjana de l'av.Isabel la Catòlica, zona enjardinada de l'av.;80;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON Z (((2.11506 41.36768 0,2.115271 41.367752 0,2.115214 41.367847 0,2.115007 41.367771 0,2.11506 41.36768 0)),((2.114225 41.367635 0,2.114733 41.367815 0,2.114595 41.367933 0,2.114358 41.368059 0,2.114257 41.368236 0,2.113938 41.368134 0,2.114038 41.367953 0,2.114225 41.367635 0)));4027;;Granada (c.Teide-av.Catalunya), pl.;2350;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.104192 41.365039 0,2.104237 41.365052 0,2.104026 41.365942 0,2.103734 41.367207 0,2.103478 41.368242 0,2.103453 41.368229 0,2.103946 41.366104 0,2.104125 41.365308 0,2.104192 41.365039 0));5039;;Isabel la Catòlica, mitjana i illetes de l'av.;1253;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON Z (((2.104392 41.367603 0,2.104649 41.367638 0,2.104623 41.367787 0,2.104574 41.367864 0,2.104564 41.367927 0,2.10443 41.368225 0,2.104363 41.368235 0,2.104323 41.368243 0,2.104282 41.368241 0,2.10425 41.368237 0,2.104217 41.368229 0,2.104179 41.368199 0,2.104177 41.368167 0,2.104199 41.368133 0,2.104239 41.367955 0,2.104321 41.367849 0,2.104392 41.367603 0)),((2.106045 41.366625 0,2.105936 41.366851 0,2.105061 41.366724 0,2.105087 41.366663 0,2.106045 41.366625 0)));4028;;Les Planes, espai de gossos del parc de;2846;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.106573 41.369907 0,2.106651 41.36992 0,2.106714 41.369951 0,2.106751 41.369993 0,2.106765 41.370053 0,2.106757 41.37008 0,2.106548 41.370187 0,2.10651 41.370183 0,2.106441 41.370148 0,2.106399 41.370098 0,2.106388 41.370042 0,2.106402 41.369993 0,2.106447 41.369947 0,2.106505 41.36992 0,2.106573 41.369907 0));4026;;Masnou - c.St. Rafael, rotonda de l' av.;699;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.111528 41.368517 0,2.112153 41.368536 0,2.112176 41.36867 0,2.111471 41.369123 0,2.110952 41.369066 0,2.111528 41.368517 0));4021;;Pau (c.Primavera entre av.Catalunya i av.Ponent), parc de la;3728;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON Z (((2.112785 41.366867 0,2.114287 41.367407 0,2.115047 41.367671 0,2.115007 41.36774 0,2.114265 41.367503 0,2.114235 41.367491 0,2.113168 41.367077 0,2.112829 41.366973 0,2.112762 41.366954 0,2.112763 41.366947 0,2.112785 41.366867 0)),((2.110441 41.366228 0,2.111641 41.366544 0,2.111543 41.366706 0,2.110925 41.366457 0,2.11095 41.366407 0,2.110417 41.366269 0,2.110441 41.366228 0)),((2.109019 41.366011 0,2.109294 41.366023 0,2.109285 41.366139 0,2.10897 41.366251 0,2.108738 41.366413 0,2.108673 41.366405 0,2.107912 41.366654 0,2.107885 41.366684 0,2.107733 41.366735 0,2.107688 41.36668 0,2.107678 41.366671 0,2.107683 41.366645 0,2.10772 41.366624 0,2.107735 41.366624 0,2.107766 41.366606 0,2.107769 41.366596 0,2.108111 41.366396 0,2.10825 41.366404 0,2.108273 41.366414 0,2.108409 41.36637 0,2.108544 41.366326 0,2.10863 41.366294 0,2.108708 41.366251 0,2.108776 41.366199 0,2.108817 41.366166 0,2.108836 41.36615 0,2.108894 41.3661 0,2.108951 41.366049 0,2.109019 41.366011 0)));4024;;Teide (entrada cementiri - c.Granada), parterres del c.del;5298;DIS_4;Districte IV;BAR_08;Les Planes
POLYGON Z ((2.116582 41.369329 0,2.116451 41.369447 0,2.116417 41.36938 0,2.116441 41.36932 0,2.116582 41.369329 0));2014;;Blas Infante, rotonda i voltants de la pl.de;100;DIS_4;Districte IV;BAR_07;La Florida
POLYGON Z ((2.109456 41.3747 0,2.109554 41.374731 0,2.109623 41.374782 0,2.109665 41.374832 0,2.109418 41.374847 0,2.109199 41.374784 0,2.109267 41.374732 0,2.109354 41.374703 0,2.109456 41.3747 0));5053;;Doctor Ramon Solanich i Riera, rotonda del c.;411;DIS_4;Districte IV;BAR_07;La Florida
POLYGON Z ((2.107895 41.374098 0,2.10888 41.374594 0,2.109209 41.374728 0,2.109179 41.374764 0,2.108503 41.37447 0,2.107853 41.374132 0,2.107895 41.374098 0));5001;;Dr. Ramon Solanich i Riera (mitjana entre c.Josep Sunyol I c.El·lipse), c.de;669;DIS_4;Districte IV;BAR_07;La Florida
POLYGON Z ((2.104553 41.371287 0,2.104941 41.371094 0,2.105002 41.371177 0,2.105027 41.37128 0,2.104999 41.371398 0,2.104935 41.37149 0,2.105557 41.372223 0,2.105482 41.372263 0,2.105089 41.371832 0,2.105018 41.371866 0,2.104553 41.371287 0));5012;;Eivissa i zones annexes, pl.;2328;DIS_4;Districte IV;BAR_07;La Florida
MULTIPOLYGON Z (((2.114739 41.370668 0,2.11489 41.370736 0,2.114803 41.370832 0,2.114656 41.370759 0,2.114739 41.370668 0)),((2.114865 41.370215 0,2.115234 41.370461 0,2.115114 41.370489 0,2.114865 41.370335 0,2.114865 41.370215 0)),((2.115464 41.369765 0,2.115731 41.369927 0,2.115612 41.370108 0,2.115243 41.369885 0,2.115464 41.369765 0)),((2.115172 41.369606 0,2.115328 41.369699 0,2.11434 41.37066 0,2.114168 41.370554 0,2.115172 41.369606 0)));4012;;Garraf, parterres del c.de;3633;DIS_4;Districte IV;BAR_07;La Florida
POLYGON Z ((2.110685 41.374139 0,2.110849 41.374166 0,2.111068 41.37434 0,2.111037 41.374473 0,2.109724 41.374762 0,2.109484 41.374659 0,2.109225 41.374674 0,2.108865 41.374565 0,2.108528 41.374384 0,2.108586 41.374324 0,2.109003 41.374436 0,2.109235 41.374157 0,2.109612 41.37434 0,2.109696 41.374286 0,2.109959 41.374472 0,2.110346 41.374404 0,2.110685 41.374139 0));4005;;Granota (c.Dr.Ramon Solanich i Riera entre c.Finestrelles i c.Llevant), jardí de la;6876;DIS_4;Districte IV;BAR_07;La Florida
POLYGON Z ((2.106125 41.37297 0,2.106187 41.372988 0,2.106235 41.373029 0,2.10625 41.373073 0,2.106235 41.373124 0,2.106205 41.373156 0,2.106174 41.373174 0,2.106028 41.372996 0,2.106074 41.37297 0,2.106125 41.37297 0));5007;;Mare de Déu del Pilar, pl.de la;238;DIS_4;Districte IV;BAR_07;La Florida
POLYGON Z ((2.106757 41.37008 0,2.106748 41.370109 0,2.106708 41.370153 0,2.106655 41.370179 0,2.106582 41.370192 0,2.106548 41.370187 0,2.106757 41.37008 0));4026;;Masnou - c.St. Rafael, rotonda de l' av.;65;DIS_4;Districte IV;BAR_07;La Florida
POLYGON Z ((2.108904 41.371596 0,2.109545 41.372031 0,2.10944 41.372121 0,2.108811 41.371668 0,2.108904 41.371596 0));4008;;Pedraforca (av.Miraflores - c.Bòbiles), parterres del c.de;886;DIS_4;Districte IV;BAR_07;La Florida
MULTIPOLYGON Z (((2.107196 41.371657 0,2.107289 41.371753 0,2.107157 41.37191 0,2.10707 41.371961 0,2.106908 41.372 0,2.106746 41.372097 0,2.106715 41.372153 0,2.106613 41.37223 0,2.106544 41.372226 0,2.1065 41.372366 0,2.106077 41.372672 0,2.105915 41.372686 0,2.105618 41.372362 0,2.105716 41.37231 0,2.105745 41.372331 0,2.106254 41.372033 0,2.10639 41.372141 0,2.107196 41.371657 0)),((2.10847 41.370837 0,2.108539 41.370883 0,2.107454 41.371543 0,2.107384 41.371468 0,2.10793 41.371147 0,2.10847 41.370837 0)),((2.109424 41.370187 0,2.1096 41.37032 0,2.109445 41.370422 0,2.109251 41.370391 0,2.109183 41.37033 0,2.109424 41.370187 0)));4001;;Primavera (av.Isabel la Catòlica - c.Florida), jardins del c.de la;5973;DIS_4;Districte IV;BAR_07;La Florida
POLYGON Z ((2.111014 41.369227 0,2.111202 41.369239 0,2.111237 41.369291 0,2.111093 41.369377 0,2.110993 41.36931 0,2.110874 41.369378 0,2.110894 41.369471 0,2.110708 41.369587 0,2.110581 41.369543 0,2.110561 41.369512 0,2.110793 41.369372 0,2.110758 41.369299 0,2.110862 41.369235 0,2.111014 41.369227 0));4003;;Primavera (c.Florida - av.Ponent), jardins del c.de la;825;DIS_4;Districte IV;BAR_07;La Florida
POLYGON Z ((2.134537 41.361329 0,2.134737 41.361352 0,2.134848 41.361433 0,2.134557 41.362404 0,2.134124 41.362308 0,2.13437 41.361401 0,2.134427 41.361357 0,2.134537 41.361329 0));3045;;Arquitectura 2-8 (entre pl.Repòs i c.Escultura), zona verda del c.;4398;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.133202 41.359982 0,2.133258 41.360069 0,2.134177 41.360751 0,2.134154 41.360778 0,2.133151 41.360023 0,2.133202 41.359982 0));3033;;Arquitectura, mitjana del c.de l';380;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.130231 41.351353 0,2.130314 41.351362 0,2.130377 41.351395 0,2.13044 41.351451 0,2.130458 41.351509 0,2.130435 41.351567 0,2.130385 41.351612 0,2.130316 41.351646 0,2.130239 41.351652 0,2.130145 41.351628 0,2.130093 41.351599 0,2.130063 41.351567 0,2.130043 41.351523 0,2.130054 41.351465 0,2.130094 41.351411 0,2.130154 41.351371 0,2.130231 41.351353 0));3176;;Botànica - av.Joan Carles I, rotonda del c.;860;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.126786 41.349555 0,2.126865 41.349555 0,2.126944 41.349581 0,2.127002 41.349633 0,2.127005 41.349686 0,2.126978 41.349746 0,2.126924 41.34979 0,2.126827 41.349809 0,2.126745 41.349786 0,2.126697 41.349746 0,2.126667 41.34968 0,2.126694 41.349611 0,2.126786 41.349555 0));3175;;Botànica - c.Salvador Espriu, rotonda del c.;604;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON Z (((2.130487 41.351572 0,2.130683 41.351654 0,2.133293 41.352813 0,2.133854 41.352907 0,2.133702 41.353097 0,2.130387 41.351653 0,2.130487 41.351572 0)),((2.127026 41.349714 0,2.130056 41.351337 0,2.129954 41.351445 0,2.126899 41.349847 0,2.127026 41.349714 0)),((2.121652 41.346855 0,2.126701 41.349552 0,2.126575 41.349685 0,2.121536 41.347003 0,2.121652 41.346855 0)),((2.118708 41.34537 0,2.121096 41.346571 0,2.120983 41.346699 0,2.118597 41.34549 0,2.118708 41.34537 0)));3178;;Botànica (entre c.Metal·lúrgia i c.Motors), mitjana del c.;22625;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.119639 41.349029 0,2.121375 41.350364 0,2.12123 41.350506 0,2.119474 41.349146 0,2.119639 41.349029 0));3173;;Can Pi (entre c.Miguel Hernàndez i c.Primer de Maig), mitjana del c.;4043;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.127451 41.358557 0,2.127583 41.358357 0,2.127696 41.358417 0,2.127775 41.358517 0,2.127791 41.358618 0,2.12776 41.358705 0,2.127685 41.358783 0,2.127451 41.358557 0));3197;;Castelao - av.de la Granvia de l'Hospitalet, rotonda del c.de;772;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.126413 41.354687 0,2.126558 41.354716 0,2.126672 41.354777 0,2.126756 41.354876 0,2.126782 41.35499 0,2.126744 41.355096 0,2.12666 41.355184 0,2.126108 41.354789 0,2.126275 41.354704 0,2.126413 41.354687 0));3146;;Ciències - av.Joan Carles I, rotonda del c.;1662;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.120488 41.351236 0,2.120577 41.351269 0,2.120641 41.351329 0,2.120649 41.351384 0,2.120617 41.351449 0,2.120465 41.351387 0,2.120368 41.351478 0,2.120322 41.351442 0,2.120293 41.351376 0,2.12032 41.351307 0,2.120402 41.351246 0,2.120488 41.351236 0));3152;;Ciències - c.M.Hernàndez, rotonda del c.;509;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.118259 41.349611 0,2.118381 41.349639 0,2.118447 41.349711 0,2.118438 41.349783 0,2.118366 41.349855 0,2.118235 41.349873 0,2.118123 41.349819 0,2.118089 41.349734 0,2.118147 41.349646 0,2.118259 41.349611 0));3153;;Ciències - c.Primer de Maig, rotonda del c.;640;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON Z (((2.118511 41.349804 0,2.120379 41.351204 0,2.120223 41.351331 0,2.11836 41.349905 0,2.118511 41.349804 0)),((2.11605 41.347973 0,2.118146 41.349558 0,2.118032 41.349638 0,2.115915 41.348076 0,2.11605 41.347973 0)));3171;;Ciències (entre c.Miguel Hernàndez i c.Motors), mitjana del c.;7605;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON Z (((2.129987 41.34861 0,2.130693 41.348913 0,2.130004 41.349793 0,2.130412 41.350094 0,2.129946 41.350513 0,2.12988 41.350469 0,2.130122 41.350243 0,2.129635 41.34984 0,2.130389 41.34895 0,2.129898 41.348701 0,2.129987 41.34861 0)),((2.131838 41.347255 0,2.131918 41.347285 0,2.13083 41.348714 0,2.130637 41.348629 0,2.130705 41.348544 0,2.130799 41.348584 0,2.131838 41.347255 0)));3166;;Dolors Aleu - pe. Montserrat Isern (Fira 2000), zona enjardinada del c.;6849;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.130335 41.351709 0,2.130432 41.351712 0,2.130618 41.351782 0,2.131116 41.35203 0,2.131971 41.352401 0,2.132007 41.352505 0,2.132202 41.352585 0,2.132282 41.352608 0,2.132338 41.352589 0,2.133517 41.353102 0,2.133672 41.353169 0,2.13351 41.353393 0,2.133315 41.353317 0,2.133248 41.353402 0,2.13206 41.352954 0,2.132114 41.352873 0,2.130822 41.352404 0,2.130601 41.352376 0,2.130415 41.3524 0,2.130141 41.35231 0,2.1274 41.354513 0,2.127368 41.35484 0,2.127618 41.355174 0,2.128084 41.354845 0,2.128632 41.355031 0,2.127943 41.356012 0,2.126996 41.355268 0,2.126899 41.355178 0,2.126858 41.355056 0,2.126845 41.354923 0,2.12677 41.354735 0,2.126791 41.354597 0,2.126943 41.354424 0,2.127203 41.35417 0,2.127441 41.353967 0,2.128675 41.352956 0,2.130091 41.351791 0,2.130205 41.351731 0,2.130335 41.351709 0));3179;;Fira (av.Joan Carles I, entre c.Botànica i c.Ciències), zona enjardinada al voltant de la;41953;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON Z (((2.13268 41.361371 0,2.132732 41.361379 0,2.132514 41.362209 0,2.132874 41.36226 0,2.132907 41.362421 0,2.133011 41.362507 0,2.133284 41.362556 0,2.133176 41.362701 0,2.133352 41.362829 0,2.13371 41.36289 0,2.133785 41.363073 0,2.134207 41.363149 0,2.13407 41.363269 0,2.133922 41.363263 0,2.132424 41.362195 0,2.132536 41.361784 0,2.132569 41.361789 0,2.13268 41.361371 0)),((2.131598 41.361179 0,2.131834 41.361213 0,2.131792 41.361361 0,2.131589 41.361215 0,2.131598 41.361179 0)));3034;;Granvia (edificis del Conjunt Residencial Granvia), parterres de l'av.de la;2825;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.128805 41.359586 0,2.128965 41.359462 0,2.129866 41.360147 0,2.129725 41.360254 0,2.128805 41.359586 0));3187;;Granvia de l'Hospitalet (davant Centre Comercial), mitjana de l'av.de la;1923;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.132303 41.362352 0,2.132443 41.362253 0,2.133884 41.363293 0,2.13374 41.363399 0,2.132303 41.362352 0));3053;;Granvia de l'Hospitalet (davant Ciutat Judicial), mitjana de l'av.de la;2748;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.11563 41.349639 0,2.115958 41.349859 0,2.116954 41.350602 0,2.117935 41.351162 0,2.119351 41.352227 0,2.119203 41.35238 0,2.119007 41.352231 0,2.119129 41.352165 0,2.116652 41.350515 0,2.116089 41.350106 0,2.11563 41.349639 0));6204;;Granvia de l'Hospitalet (encreuament amb c.Miguel Hernández), mitjana de l'av.de la;5095;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON Z (((2.119111 41.35173 0,2.119363 41.351905 0,2.119532 41.351793 0,2.119604 41.351945 0,2.11932 41.352051 0,2.118994 41.351803 0,2.119111 41.35173 0)),((2.115449 41.349235 0,2.116835 41.350233 0,2.117744 41.350963 0,2.117692 41.350991 0,2.116974 41.350578 0,2.115305 41.349333 0,2.115449 41.349235 0)));3205;;Granvia de l'Hospitalet (entre pl.Europa i av.Vilanova), lateral de l'av.de la;5130;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON Z (((2.132108 41.349673 0,2.132253 41.349774 0,2.132434 41.349813 0,2.132515 41.349838 0,2.130652 41.351552 0,2.130258 41.351279 0,2.132108 41.349673 0)),((2.13382 41.347512 0,2.134302 41.347684 0,2.132971 41.349448 0,2.132738 41.349333 0,2.13246 41.349255 0,2.13382 41.347512 0)));3170;;Joan Carles I (entre c.Motors i c.Botànica), mitjana de l'av.;20195;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.127041 41.352952 0,2.127451 41.353201 0,2.127609 41.353305 0,2.127754 41.35339 0,2.12774 41.353501 0,2.127635 41.353575 0,2.127097 41.354019 0,2.126609 41.354517 0,2.126484 41.354574 0,2.126309 41.354638 0,2.126207 41.354646 0,2.126049 41.354617 0,2.125868 41.354528 0,2.127041 41.352952 0));3210;;Joan Carles I (Jardins de la Mediterrània, entre c.Ciències i c.José Agustín Goytisolo), av.;12126;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.128003 41.351944 0,2.12877 41.352411 0,2.128867 41.352471 0,2.128838 41.352566 0,2.128704 41.352678 0,2.128026 41.353252 0,2.127884 41.353351 0,2.127822 41.353358 0,2.127759 41.353336 0,2.127041 41.352917 0,2.128003 41.351944 0));3211;;Joan Carles I (Jardins de la Mediterrània, entre c.José Agustín Goytisolo i c.Montserrat Roig), av.;12288;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.12905 41.35099 0,2.129511 41.351225 0,2.129689 41.35132 0,2.129876 41.35142 0,2.129898 41.351517 0,2.129927 41.351598 0,2.129887 41.351679 0,2.129814 41.351761 0,2.129118 41.352337 0,2.129013 41.352418 0,2.128898 41.352448 0,2.12879 41.352376 0,2.128073 41.351973 0,2.128568 41.351476 0,2.12905 41.35099 0));3212;;Joan Carles I (Jardins de la Mediterrània, entre c.Montserrat Roig i c. Botànica), av.;13454;DIS_3;Districte III;BAR_16;Granvia Sud
